nonstereo_aromatic_smiles,accession,standard_type,pPot_mean,chembl_cid,chembl_tid
COC(=O)c1cccc(-c2ccc(S(N)(=O)=O)cc2)c1,O43570,Kd,7.709965388637482,CHEMBL3763795,CHEMBL3242
COC(=O)c1cccc(-c2ccc3c(c2)C=CS(=O)(=O)O3)c1,O43570,Kd,8.040958607678906,CHEMBL3402844,CHEMBL3242
COC(=O)c1ccccc1NC(=O)Cn1ccc(=O)c(S(N)(=O)=O)c1,O43570,Kd,7.201349354554731,CHEMBL2203344,CHEMBL3242
COC(=O)c1cn(-c2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)nn1,O43570,Kd,7.229884705212898,CHEMBL3326416,CHEMBL3242
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(Br)cc1,O43570,Kd,7.359518563029578,CHEMBL3126817,CHEMBL3242
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(C)cc1,O43570,Kd,7.723538195826756,CHEMBL3126815,CHEMBL3242
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(Cl)cc1,O43570,Kd,7.667561540084394,CHEMBL3126818,CHEMBL3242
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(F)cc1,O43570,Kd,7.991399828238082,CHEMBL3126819,CHEMBL3242
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc(OC)cc1,O43570,Kd,7.97469413473523,CHEMBL3126816,CHEMBL3242
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccc([N+](=O)[O-])cc1,O43570,Kd,8.346787486224656,CHEMBL3126820,CHEMBL3242
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nc1-c1ccccc1,O43570,Kd,7.638272163982407,CHEMBL3126814,CHEMBL3242
COC(=O)c1cn(-c2ccc(S(N)(=O)=O)cc2)nn1,O43570,Kd,7.20342566678957,CHEMBL3326406,CHEMBL3242
COC(=O)c1cn(-c2ccc3c(c2)C=CS(=O)(=O)O3)nn1,O43570,Kd,7.920818753952375,CHEMBL2326514,CHEMBL3242
COC1=C(S(N)(=O)=O)C2NS(=O)(=O)c3cnccc3N2C=C1,O43570,Kd,8.10790539730952,CHEMBL1817672,CHEMBL3242
COC1=CC=CC2N1c1ccncc1S(=O)(=O)N2c1ccncc1S(N)(=O)=O,O43570,Kd,8.1249387366083,CHEMBL1817906,CHEMBL3242
COC1OC(COS(N)(=O)=O)C(O)C(O)C1O,O43570,Kd,7.031517051446065,CHEMBL1688317,CHEMBL3242
COC1OC(COS(N)(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,O43570,Kd,8.119186407719209,CHEMBL1688312,CHEMBL3242
COC1OC(Cn2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(O)C(O)C1O,O43570,Kd,8.4089353929735,CHEMBL410510,CHEMBL3242
COC1OC(Cn2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,O43570,Kd,8.096910013008056,CHEMBL217304,CHEMBL3242
COC1OC(Cn2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(O)C(O)C1O,O43570,Kd,8.136677139879545,CHEMBL216245,CHEMBL3242
COC1OC(Cn2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,O43570,Kd,8.09151498112135,CHEMBL217454,CHEMBL3242
COCC(=O)C(Nc1ccc(S(N)(=O)=O)cc1)C(=O)OC,O43570,Kd,7.607303046740334,CHEMBL4869470,CHEMBL3242
COCC(NC(C)=O)C(=O)NCc1ccccc1,O43570,Kd,5.430275050773841,CHEMBL58323,CHEMBL3242
COCCOC(=O)C(Nc1ccc(S(N)(=O)=O)cc1)C(=O)OCCOC,O43570,Kd,7.346787486224656,CHEMBL4868289,CHEMBL3242
COCCOC(=O)c1csc(Nc2ccc(S(N)(=O)=O)cc2)n1,O43570,Kd,8.031517051446064,CHEMBL5198223,CHEMBL3242
COCCOP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,O43570,Kd,7.447331783887806,CHEMBL4435066,CHEMBL3242
COP(=O)(Oc1ccc(S(N)(=O)=O)cc1)c1ccccc1,O43570,Kd,7.326058001365912,CHEMBL4535205,CHEMBL3242
COS(=O)(=O)c1ccc2c(c1)C=CS(=O)(=O)O2,O43570,Kd,6.5951662833800615,CHEMBL2326507,CHEMBL3242
COc1c(Br)c(Br)c(CC2CC2C(=O)O)c(Br)c1OC,O43570,Kd,4.995678626217358,CHEMBL4069416_CHEMBL4099098,CHEMBL3242
COc1c(C(C)=O)c(=O)oc2ccc(Br)cc12,O43570,Kd,6.151133788505221,CHEMBL4171612,CHEMBL3242
COc1c(C(C)=O)c(=O)oc2ccccc12,O43570,Kd,6.171662399940995,CHEMBL4161002,CHEMBL3242
COc1c(F)cccc1-c1ccc(CC(=O)N(C)c2nc(C)c(S(N)(=O)=O)s2)cc1,O43570,Kd,8.3767507096021,CHEMBL4089153,CHEMBL3242
COc1c(O)ccc2ccc(=O)oc12,O43570,Kd,5.040005161671584,CHEMBL2331585,CHEMBL3242
COc1c2c(c(OC)c3oc(=O)ccc13)OC(C)(C)C=C2,O43570,Kd,5.078313524516398,CHEMBL2334350,CHEMBL3242
COc1c2c(c3ccc(=O)oc3c1C=CC(C)(C)O)OC(C)(C)C=C2,O43570,Kd,6.113509274827518,CHEMBL258230,CHEMBL3242
COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,O43570,Kd,6.017728766960431,CHEMBL501358,CHEMBL3242
COc1cc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4c(OC)c(OC)c(OC)cc4c23)ccc1O,O43570,Kd,5.070070439915412,CHEMBL2334356,CHEMBL3242
COc1cc(-c2cc(=O)n(C(C)(C)C)[s+]2[O-])cc(OC)c1OC,O43570,Kd,7.224025668870631,CHEMBL4581209,CHEMBL3242
COc1cc(-c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,O43570,Kd,7.492144128304169,CHEMBL3764506,CHEMBL3242
COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,O43570,Kd,6.9590024873638505,CHEMBL379064,CHEMBL3242
COc1cc(Br)c(CC2CC2C(=O)O)cc1OC,O43570,Kd,5.540460953811963,CHEMBL4072131_CHEMBL4092055,CHEMBL3242
COc1cc(C(=O)O)cc(OC)c1O,O43570,Kd,5.045275209020938,CHEMBL1414,CHEMBL3242
COc1cc(C(=O)c2ccn(-c3ccc(S(N)(=O)=O)cc3)c2)cc(OC)c1OC,O43570,Kd,7.939302159646388,CHEMBL5436128,CHEMBL3242
COc1cc(C(=O)c2ccn(-c3cccc(S(N)(=O)=O)c3)c2)cc(OC)c1OC,O43570,Kd,7.671620396561262,CHEMBL5411012,CHEMBL3242
COc1cc(C(=O)c2ccn(-c3ccccc3S(N)(=O)=O)c2)cc(OC)c1OC,O43570,Kd,6.37120251443329,CHEMBL5427767,CHEMBL3242
COc1cc(C(=O)c2cn(-c3ccc(S(N)(=O)=O)cc3)c3ccccc23)cc(OC)c1OC,O43570,Kd,7.782516055786093,CHEMBL5412673,CHEMBL3242
COc1cc(C(=O)c2cn(-c3ccc(S(N)(=O)=O)cc3)cc2-c2ccccc2)cc(OC)c1OC,O43570,Kd,8.167491087293763,CHEMBL5435075,CHEMBL3242
COc1cc(C(=O)c2cn(-c3cccc(S(N)(=O)=O)c3)c3ccccc23)cc(OC)c1OC,O43570,Kd,7.235823867609669,CHEMBL5413719,CHEMBL3242
COc1cc(C(=O)c2cn(-c3cccc(S(N)(=O)=O)c3)cc2-c2ccccc2)cc(OC)c1OC,O43570,Kd,7.539102157243452,CHEMBL5434757,CHEMBL3242
COc1cc(C(=O)c2cn(-c3ccccc3S(N)(=O)=O)c3ccccc23)cc(OC)c1OC,O43570,Kd,5.9233595563296575,CHEMBL5398809,CHEMBL3242
COc1cc(C(=O)c2cn(-c3ccccc3S(N)(=O)=O)cc2-c2ccccc2)cc(OC)c1OC,O43570,Kd,5.998699066979582,CHEMBL5423264,CHEMBL3242
COc1cc(C2C=C(Nc3ccc(S(N)(=O)=O)cc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc(OC)c1O,O43570,Kd,7.696803942579511,CHEMBL5431226,CHEMBL3242
COc1cc(C2C=C(Nc3ccc(S(N)(=O)=O)cc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)ccc1O,O43570,Kd,7.767003889607846,CHEMBL5400438,CHEMBL3242
COc1cc(C=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,O43570,Kd,9.229147988357855,CHEMBL2337132,CHEMBL3242
COc1cc(C=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)ccc1O,O43570,Kd,8.2839966563652,CHEMBL2337529,CHEMBL3242
COc1cc(C=CC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,O43570,Kd,7.210419287835575,CHEMBL4105196,CHEMBL3242
COc1cc(C=CC(=O)Nc2ccc3c(C)cc(=O)oc3c2)cc(OC)c1OC,O43570,Kd,6.2002460335881135,CHEMBL4754135,CHEMBL3242
COc1cc(C=CC(=O)Nc2ccc3c(c2)C=CS(=O)(=O)O3)cc(OC)c1OC,O43570,Kd,6.681519274825483,CHEMBL4740908,CHEMBL3242
COc1cc(C=CC(=O)Nc2ccc3oc(=O)ccc3c2)cc(OC)c1OC,O43570,Kd,6.825940192274975,CHEMBL4747317,CHEMBL3242
COc1cc(C=CC(=O)O)ccc1O,O43570,Kd,5.009661145212398,CHEMBL32749,CHEMBL3242
COc1cc(C=CC(=O)OCCCCO[N+](=O)[O-])ccc1OC(=O)CCc1ccc(S(N)(=O)=O)cc1,O43570,Kd,7.060480747381382,CHEMBL1778437,CHEMBL3242
COc1cc(C=CC(=O)OCCCCO[N+](=O)[O-])ccc1OC(=O)c1ccc(S(N)(=O)=O)cc1,O43570,Kd,7.721246399047171,CHEMBL1778433,CHEMBL3242
COc1cc(C=CC(=O)OCCc2ccc(O)cc2)ccc1O,O43570,Kd,5.072116589669293,CHEMBL481245,CHEMBL3242
COc1cc(C=CC(=O)OCCc2cccc(O)c2)ccc1O,O43570,Kd,4.534617148551582,CHEMBL3628210,CHEMBL3242
COc1cc(C=CC(=O)OCc2ccccc2)ccc1O,O43570,Kd,5.051098239029786,CHEMBL457076,CHEMBL3242
COc1cc(C=Nc2c(C#N)c(-c3ccc(Cl)cc3)cn2-c2ccc(S(N)(=O)=O)cc2)ccc1O,O43570,Kd,7.1438755557577,CHEMBL4744898,CHEMBL3242
COc1cc(CCNS(N)(=O)=O)cc(OC)c1OC,O43570,Kd,5.818156412055227,CHEMBL2387066,CHEMBL3242
COc1cc(CSc2ccc(S(N)(=O)=O)s2)cc(OC)c1,O43570,Kd,7.889410289700751,CHEMBL3939285,CHEMBL3242
COc1cc(NC(=O)CSc2nc3ccc(I)cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)cc(OC)c1,O43570,Kd,7.086716098239582,CHEMBL4744642,CHEMBL3242
COc1cc(NC(=O)CSc2nc3ccc(I)cc3c(=O)n2-c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,O43570,Kd,6.36713795989977,CHEMBL4746520,CHEMBL3242
COc1cc(NC(=O)c2ccc3c(c2)C(=O)OC3=O)c(C(=O)O)cc1OC,O43570,Kd,7.332547047110046,CHEMBL3740966,CHEMBL3242
COc1cc(OC)c(C2C=C(Nc3ccc(S(N)(=O)=O)cc3)C(=O)O2)cc1OC,O43570,Kd,7.437707135543525,CHEMBL5422561,CHEMBL3242
COc1cc(OC)c(C=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)c(OC)c1,O43570,Kd,9.275724130399212,CHEMBL2337134,CHEMBL3242
COc1cc(OC)c(OC)cc1C=C(C#N)C(=O)Nc1ccc(S(N)(=O)=O)cc1,O43570,Kd,9.173925197299171,CHEMBL2337133,CHEMBL3242
COc1cc(OC)c2ccc(=O)oc2c1OC,O43570,Kd,6.080921907623926,CHEMBL596221,CHEMBL3242
COc1cc(S(N)(=O)=O)ccc1-c1noc(-c2ccc(C#N)cc2)n1,O43570,Kd,7.482804102050026,CHEMBL4450548,CHEMBL3242
COc1cc(S(N)(=O)=O)ccc1-c1noc(-c2ccccc2)n1,O43570,Kd,7.480172006224281,CHEMBL4587064,CHEMBL3242
COc1cc(S(N)(=O)=O)ccc1-c1noc(-c2cccnc2)n1,O43570,Kd,7.774690718274137,CHEMBL4565735,CHEMBL3242
COc1cc(S(N)(=O)=O)ccc1-c1noc(-c2ccsc2)n1,O43570,Kd,7.493494967595128,CHEMBL4459924,CHEMBL3242
COc1cc([N+](=O)[O-])ccc1C=NCCc1ccc(S(N)(=O)=O)cc1,O43570,Kd,8.346787486224656,CHEMBL3343272,CHEMBL3242
COc1cc([N+](=O)[O-])ccc1CN(CCc1ccc(S(N)(=O)=O)cc1)C(=O)c1ccc(-c2cssc2=S)cc1,O43570,Kd,8.113509274827518,CHEMBL5172583,CHEMBL3242
COc1cc([N+](=O)[O-])ccc1CNCCc1ccc(S(N)(=O)=O)cc1,O43570,Kd,7.335358024443875,CHEMBL5193273,CHEMBL3242
COc1cc2c(=O)n(-c3ccc(S(N)(=O)=O)cc3)c(S)nc2c(OC)c1OC,O43570,Kd,9.221848749616356,CHEMBL3763877,CHEMBL3242
COc1cc2c(=O)n(-c3cccc(S(N)(=O)=O)c3)c(S)nc2c(OC)c1OC,O43570,Kd,8.221848749616356,CHEMBL4059641,CHEMBL3242
COc1cc2c(=O)n(CCc3ccc(S(N)(=O)=O)cc3)c(S)nc2c(OC)c1OC,O43570,Kd,8.148130399270233,CHEMBL3827090,CHEMBL3242
COc1cc2c(=O)oc3c(OC)c(OC)cc4c(=O)oc(c1O)c2c34,O43570,Kd,5.1295960947209736,CHEMBL2334354,CHEMBL3242
COc1cc2c(cc1OC)C(c1ccc(Br)cc1)N(C(=O)c1ccc(S(N)(=O)=O)cc1)CC2,O43570,Kd,6.072116589669293,CHEMBL4062013,CHEMBL3242
COc1cc2c(cc1OC)C(c1ccc(Cl)cc1)N(C(=O)c1ccc(S(N)(=O)=O)cc1)CC2,O43570,Kd,6.0301183562535,CHEMBL4098299,CHEMBL3242
COc1cc2c(cc1OC)C(c1ccc(F)cc1)N(C(=O)c1ccc(S(N)(=O)=O)cc1)CC2,O43570,Kd,8.366531544420413,CHEMBL4071251,CHEMBL3242
COc1cc2c(cc1OC)C(c1ccccc1)N(C(=O)c1ccc(S(N)(=O)=O)cc1)CC2,O43570,Kd,7.422401688347048,CHEMBL4069601,CHEMBL3242
COc1cc2ccc(=O)oc2c(O)c1OC,O43570,Kd,5.105683937315561,CHEMBL2334351,CHEMBL3242
COc1cc2ccc(=O)oc2c(OC)c1OC,O43570,Kd,4.739928612014925,CHEMBL253551,CHEMBL3242
COc1cc2ccc(=O)oc2c(OC2OC(CO)C(O)C(O)C2O)c1O,O43570,Kd,5.127843727251707,CHEMBL293864,CHEMBL3242
COc1cc2ccc(=O)oc2cc1OC1OC(CO)C(O)C(O)C1O,O43570,Kd,6.107905397309519,CHEMBL225024,CHEMBL3242
COc1cc2nc(S)n(-c3cccc(S(N)(=O)=O)c3)c(=O)c2cc1OC,O43570,Kd,8.327902142064282,CHEMBL4071020,CHEMBL3242
COc1cc2nc(S)n(CCc3ccc(S(N)(=O)=O)cc3)c(=O)c2cc1OC,O43570,Kd,9.187086643357144,CHEMBL3827113,CHEMBL3242
COc1cc2oc(=O)ccc2c2c1C=CC(C)(C)O2,O43570,Kd,5.040958607678906,CHEMBL479462,CHEMBL3242
COc1cc2oc(=O)ccc2cc1C(O)CC(C)C,O43570,Kd,4.490591896731068,CHEMBL1938473_CHEMBL572366,CHEMBL3242
COc1cc2oc(=O)ccc2cc1O,O43570,Kd,5.3829996588791005,CHEMBL390320,CHEMBL3242
COc1ccc(-c2c(N)oc3ccc(Cl)cc3c2=O)cc1,O43570,Kd,5.187755303199631,CHEMBL2019143,CHEMBL3242
COc1ccc(-c2c3n(c4c(=O)oc5cc(O)c(OC)cc5c24)CCc2c-3cc(OC)c(OC)c2O)cc1O,O43570,Kd,5.042392712939905,CHEMBL2334355,CHEMBL3242
COc1ccc(-c2cc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c3cc(Cl)ccc3n2)cc1OC,O43570,Kd,6.520568662802264,CHEMBL5209363,CHEMBL3242
COc1ccc(-c2cc(C(=O)NCCc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1OC,O43570,Kd,7.053056729302175,CHEMBL5189336,CHEMBL3242
COc1ccc(-c2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c3cc(Cl)ccc3n2)cc1OC,O43570,Kd,6.66655272550325,CHEMBL5177358,CHEMBL3242
COc1ccc(-c2cc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)c(OC)c1,O43570,Kd,6.583026827396964,CHEMBL5199193,CHEMBL3242
COc1ccc(-c2cc(C(=O)Nc3cccc(S(N)(=O)=O)c3)c3cc(Cl)ccc3n2)cc1OC,O43570,Kd,6.374070507283705,CHEMBL5182598,CHEMBL3242
COc1ccc(-c2cc(C(=O)Nc3cccc(S(N)(=O)=O)c3)c3ccccc3n2)cc1OC,O43570,Kd,7.1180450286604,CHEMBL5175839,CHEMBL3242
COc1ccc(-c2cc(CN3C(=O)c4ccccc4S3(=O)=O)on2)cc1,O43570,Kd,8.096910013008056,CHEMBL4515899,CHEMBL3242
COc1ccc(-c2ccc(O)c(C=NO)c2)cc1F,O43570,Kd,5.226213555018807,CHEMBL449451,CHEMBL3242
COc1ccc(-c2ccc3c(c2)C=CS(=O)(=O)O3)cc1,O43570,Kd,7.978810700930062,CHEMBL3402838,CHEMBL3242
COc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)c(=S)[nH]2)cc1,O43570,Kd,7.455931955649724,CHEMBL3235177,CHEMBL3242
COc1ccc(-c2cn(-c3ccc4c(c3)C=CS(=O)(=O)O4)nn2)cc1,O43570,Kd,7.4089353929735005,CHEMBL2326520,CHEMBL3242
COc1ccc(-c2cnc(C(=O)N3CCCC3)o2)cc1S(N)(=O)=O,O43570,Kd,5.0670191780768015,CHEMBL3608883,CHEMBL3242
COc1ccc(-c2cnc(C)o2)cc1S(N)(=O)=O,O43570,Kd,5.451610581867081,CHEMBL3608878,CHEMBL3242
COc1ccc(-c2cnc(C3CC3)o2)cc1S(N)(=O)=O,O43570,Kd,5.099086932262331,CHEMBL3608879,CHEMBL3242
COc1ccc(-c2cnc(C3CCC3)o2)cc1S(N)(=O)=O,O43570,Kd,7.202040356262804,CHEMBL3608880,CHEMBL3242
COc1ccc(-c2cnc3c(c2)C=CS(=O)(=O)O3)cc1,O43570,Kd,8.022276394711152,CHEMBL4752886,CHEMBL3242
COc1ccc(-c2cnnn2-c2ccc3c(c2)C=CS(=O)(=O)O3)cc1,O43570,Kd,7.356547323513812,CHEMBL3127569,CHEMBL3242
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,O43570,Kd,7.279840696594043,CHEMBL131921,CHEMBL3242
COc1ccc(-c2n[nH]c(=S)n2-c2ccc(S(N)(=O)=O)cc2)cc1,O43570,Kd,8.309803919971486,CHEMBL3121769,CHEMBL3242
COc1ccc(-c2nc(C)cc(OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)n2)cc1,O43570,Kd,8.744727494896694,CHEMBL4858348,CHEMBL3242
COc1ccc(-c2nccc(OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)n2)cc1,O43570,Kd,8.0268721464003,CHEMBL4866121,CHEMBL3242
COc1ccc(-c2nn(-c3ccc(S(N)(=O)=O)cc3)cc2-c2nc3ccccc3[nH]2)cc1,O43570,Kd,8.259637310505756,CHEMBL3809966,CHEMBL3242
COc1ccc(-c2nn(-c3ccc(S(N)(=O)=O)cc3)cc2C(=O)NN)cc1,O43570,Kd,7.614393726401688,CHEMBL3126805,CHEMBL3242
COc1ccc(-c2nn(-c3ccc(S(N)(=O)=O)cc3)cc2C(N)=O)cc1,O43570,Kd,7.97061622231479,CHEMBL3126823,CHEMBL3242
COc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3[nH]2)cc1,O43570,Kd,8.0268721464003,CHEMBL3613544,CHEMBL3242
COc1ccc(-c2nn(-c3nc4ccc(S(N)(=O)=O)cc4s3)cc2C#N)cc1,O43570,Kd,7.692503962086787,CHEMBL3356270,CHEMBL3242
COc1ccc(-c2nn(-c3nc4ccc(S(N)(=O)=O)cc4s3)cc2C(=O)O)cc1,O43570,Kd,7.185752404268079,CHEMBL3356264,CHEMBL3242
COc1ccc(-c2nn(-c3nc4ccc(S(N)(=O)=O)cc4s3)cc2C=NO)cc1,O43570,Kd,7.300162274132754,CHEMBL3356276,CHEMBL3242
COc1ccc(-c2nn(-c3nc4ccc(S(N)(=O)=O)cc4s3)cc2C=O)cc1,O43570,Kd,6.764471553092451,CHEMBL3356259,CHEMBL3242
COc1ccc(-c2nn3c(-c4ccc(S(N)(=O)=O)cc4)nnc3s2)cc1,O43570,Kd,7.698970004336019,CHEMBL3121762,CHEMBL3242
COc1ccc(-n2cc(-c3ccc(S(N)(=O)=O)s3)nn2)cc1,O43570,Kd,8.075720713938118,CHEMBL2414067,CHEMBL3242
COc1ccc(-n2cc(-c3ccc(S(N)(=O)=O)s3)nn2)cc1Cl,O43570,Kd,7.230622673923861,CHEMBL2414073,CHEMBL3242
COc1ccc(-n2nnnc2-c2ccc3c(c2)C=CS(=O)(=O)O3)cc1,O43570,Kd,8.200659450546418,CHEMBL3114098,CHEMBL3242
COc1ccc(C(=NO)N2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)cc1,O43570,Kd,8.259637310505756,CHEMBL5283776,CHEMBL3242
COc1ccc(C(=O)CNc2ccc(S(N)(=O)=O)cc2)cc1,O43570,Kd,7.087777943467584,CHEMBL4868615,CHEMBL3242
COc1ccc(C(=O)CNc2cccc(S(N)(=O)=O)c2)cc1,O43570,Kd,6.722390785695909,CHEMBL4865292,CHEMBL3242
COc1ccc(C(=O)CSc2nc(Nc3ccc(S(N)(=O)=O)cc3)c(C#N)c(-c3ccc(C)cc3)n2)cc1,O43570,Kd,6.2564902352715706,CHEMBL5076147,CHEMBL3242
COc1ccc(C(=O)CSc2nc(Nc3ccc(S(N)(=O)=O)cc3)c(C#N)c(C(C)C)n2)cc1,O43570,Kd,8.015022873584506,CHEMBL5083596,CHEMBL3242
COc1ccc(C(=O)CSc2nc(Nc3ccc(S(N)(=O)=O)cc3)cc(-c3ccccc3)n2)cc1,O43570,Kd,8.017276612331454,CHEMBL5075718,CHEMBL3242
COc1ccc(C(=O)CSc2nc(Nc3cccc(S(N)(=O)=O)c3)c(C#N)c(-c3ccc(C)cc3)n2)cc1,O43570,Kd,6.557520230935552,CHEMBL5082003,CHEMBL3242
COc1ccc(C(=O)CSc2nc(Nc3cccc(S(N)(=O)=O)c3)c(C#N)c(C(C)C)n2)cc1,O43570,Kd,6.798602875679549,CHEMBL5087897,CHEMBL3242
COc1ccc(C(=O)CSc2nc(Nc3cccc(S(N)(=O)=O)c3)cc(-c3ccccc3)n2)cc1,O43570,Kd,8.056011124926227,CHEMBL5086336,CHEMBL3242
COc1ccc(C(=O)CSc2nccc(Nc3ccc(S(=O)(=O)Nc4cc(C)on4)cc3)n2)cc1,O43570,Kd,6.267606240177031,CHEMBL4633077,CHEMBL3242
COc1ccc(C(=O)CSc2nccc(Nc3ccc(S(=O)(=O)Nc4ccccn4)cc3)n2)cc1,O43570,Kd,6.096910013008056,CHEMBL4643666,CHEMBL3242
COc1ccc(C(=O)CSc2nccc(Nc3ccc(S(=O)(=O)Nc4ncc(C)cn4)cc3)n2)cc1,O43570,Kd,5.061980902523789,CHEMBL4633773,CHEMBL3242
COc1ccc(C(=O)CSc2nccc(Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)n2)cc1,O43570,Kd,5.149353764816933,CHEMBL4637243,CHEMBL3242
COc1ccc(C(=O)CSc2nccc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,O43570,Kd,6.1487416512809245,CHEMBL4643678,CHEMBL3242
COc1ccc(C(=O)CSc2nnc(-c3ccc(S(N)(=O)=O)cc3)o2)cc1,O43570,Kd,5.441531437476205,CHEMBL4778559,CHEMBL3242
COc1ccc(C(=O)N2CCN(C(=O)c3ccc(S(N)(=O)=O)cc3)CC2)cc1,O43570,Kd,7.06398920428479,CHEMBL4647300,CHEMBL3242
COc1ccc(C(=O)Nc2ccc3c(c2)C(=O)NS3(=O)=O)cc1,O43570,Kd,7.279014255846261,CHEMBL4459118,CHEMBL3242
COc1ccc(C(=O)Nc2ccc3c(c2)S(=O)(=O)NC3=O)cc1,O43570,Kd,8.050609993355087,CHEMBL4469914,CHEMBL3242
COc1ccc(C(=O)O)cc1OC,O43570,Kd,5.173925197299173,CHEMBL118903,CHEMBL3242
COc1ccc(C)cc1NC(=O)Nc1ccc(OS(N)(=O)=O)cc1,O43570,Kd,8.221848749616356,CHEMBL2047827,CHEMBL3242
COc1ccc(C2=NN(C(=O)c3ccc(S(N)(=O)=O)cc3)C(c3ccccc3)C2)c(OC)c1,O43570,Kd,8.148741651280925,CHEMBL5286421,CHEMBL3242
COc1ccc(C2=NN(C(C)=O)C(c3c(C)nn(-c4ccc(S(N)(=O)=O)cc4)c3Cl)C2)cc1,O43570,Kd,9.267606240177033,CHEMBL3601461,CHEMBL3242
COc1ccc(C2=NN(C(C)=O)C(c3ccc(OS(N)(=O)=O)cc3)C2)cc1,O43570,Kd,8.022276394711152,CHEMBL4533252,CHEMBL3242
COc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3c(C)nn(-c4ccc(S(N)(=O)=O)cc4)c3Cl)C2)cc1,O43570,Kd,8.229147988357855,CHEMBL3601392,CHEMBL3242
COc1ccc(C2=NOC(CN3C(=O)c4ccccc4S3(=O)=O)C2)cc1,O43570,Kd,8.09151498112135,CHEMBL1601032,CHEMBL3242
COc1ccc(C2=Nn3c(nnc3-c3ccc(S(N)(=O)=O)cc3)SC2)cc1,O43570,Kd,8.42021640338319,CHEMBL3121755,CHEMBL3242
COc1ccc(C2C=C(Nc3ccc(S(N)(=O)=O)cc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc1O,O43570,Kd,7.1944991418416,CHEMBL5438275,CHEMBL3242
COc1ccc(C2C=C(Nc3ccc(S(N)(=O)=O)cc3)C(=O)N2c2ccc(S(N)(=O)=O)cc2)cc1OC,O43570,Kd,7.18111458540599,CHEMBL5411466,CHEMBL3242
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,O43570,Kd,6.342848498099033,CHEMBL399121_CHEMBL88169,CHEMBL3242
COc1ccc(C2CC(c3ccc(OS(N)(=O)=O)cc3)=NN2C(C)=O)cc1,O43570,Kd,7.370590400897282,CHEMBL4565433,CHEMBL3242
COc1ccc(C2CC(c3cccc(OS(N)(=O)=O)c3)=NN2C(C)=O)cc1,O43570,Kd,7.313363730737707,CHEMBL4591185,CHEMBL3242
COc1ccc(C2OC(c3ccc(S(=O)(=O)NC(C)=O)cc3)=NN2C(C)=O)cc1,O43570,Kd,7.468521082957745,CHEMBL4126823,CHEMBL3242
COc1ccc(C=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,O43570,Kd,9.244125144327509,CHEMBL2337544,CHEMBL3242
